alias,name,noise_level,url,scraped_at,error
house-of-prime-rib-san-francisco,House Of Prime Rib,,https://www.yelp.com/biz/house-of-prime-rib-san-francisco,,Failed to fetch
house-of-tadu-ethiopian-kitchen-san-francisco-4,House Of Tadu Ethiopian Kitchen,,https://www.yelp.com/biz/house-of-tadu-ethiopian-kitchen-san-francisco-4,,Failed to fetch
hpWxd0XzCugruD-Dl_i4Kw,Doppio Zero,,https://www.yelp.com/biz/hpWxd0XzCugruD-Dl_i4Kw,2026-04-22T06:49:01.398333+00:00,
hu-tong-jian-bing-san-francisco,Hu Tong Jian Bing,,https://www.yelp.com/biz/hu-tong-jian-bing-san-francisco,2026-04-22T06:28:32.653106+00:00,
hulu-wa-china-bistro-san-francisco,Hulu Wa China Bistro,,https://www.yelp.com/biz/hulu-wa-china-bistro-san-francisco,,Failed to fetch
hwa-mi-won-san-francisco,Hwa Mi Won,,https://www.yelp.com/biz/hwa-mi-won-san-francisco,,Failed to fetch
iBmV2ylAPbipMNf49yOIfw,Bar Agricole,moderate_noise,https://www.yelp.com/biz/iBmV2ylAPbipMNf49yOIfw,2026-04-22T07:12:49.578990+00:00,
iBtMFHj5riCwVLFZeypBFg,Ah Ma S Kitchen,moderate_noise,https://www.yelp.com/biz/iBtMFHj5riCwVLFZeypBFg,2026-04-22T06:35:37.454781+00:00,
iJTUG4L4pfmkL81y_cMYtA,Taffi S Cafe,,https://www.yelp.com/biz/iJTUG4L4pfmkL81y_cMYtA,2026-04-22T06:50:28.394731+00:00,
iU-XQ4dhII3WF1UKR4XrNQ,Campton Bar And Bistro,quiet,https://www.yelp.com/biz/iU-XQ4dhII3WF1UKR4XrNQ,2026-04-22T06:48:12.667701+00:00,
iUockw0CUssKZLyoGJYEXA,Cuisine Of Nepal,moderate_noise,https://www.yelp.com/biz/iUockw0CUssKZLyoGJYEXA,2026-04-22T07:31:40.836219+00:00,
ichido-san-francisco-6,Ichido,moderate_noise,https://www.yelp.com/biz/ichido-san-francisco-6,2026-04-22T06:48:26.517239+00:00,
igwR5eEzfxFkL_56cG0jOw,Destapas,moderate_noise,https://www.yelp.com/biz/igwR5eEzfxFkL_56cG0jOw,2026-04-22T06:25:27.583992+00:00,
il-cilentano-san-francisco,Il Cilentano,moderate_noise,https://www.yelp.com/biz/il-cilentano-san-francisco,2026-04-22T07:26:31.926881+00:00,
il-pollaio-san-francisco,Il Pollaio,,https://www.yelp.com/biz/il-pollaio-san-francisco,,Failed to fetch
imHjAJ9uuUK_PNkzT9kCag,Basa Seafood Express,,https://www.yelp.com/biz/imHjAJ9uuUK_PNkzT9kCag,,Failed to fetch
indigo-san-francisco-2,Indigo,,https://www.yelp.com/biz/indigo-san-francisco-2,2026-04-22T06:36:29.814493+00:00,
ingredients-san-francisco-2,Ingredients,,https://www.yelp.com/biz/ingredients-san-francisco-2,2026-04-22T06:16:14.518289,
inovino-san-francisco,Inovino,,https://www.yelp.com/biz/inovino-san-francisco,,Failed to fetch
international-smoke-san-francisco-15,International Smoke,moderate_noise,https://www.yelp.com/biz/international-smoke-san-francisco-15,2026-04-22T07:12:20.575897+00:00,
ipot-san-francisco,Ipot,loud,https://www.yelp.com/biz/ipot-san-francisco,2026-04-22T07:13:39.226341+00:00,
isa-restaurant-san-francisco,Isa Restaurant,moderate_noise,https://www.yelp.com/biz/isa-restaurant-san-francisco,2026-04-22T07:12:27.961844+00:00,
itria-san-francisco,Itria,moderate_noise,https://www.yelp.com/biz/itria-san-francisco,2026-04-22T06:37:35.678603+00:00,
izakaya-yoki-san-francisco-7,Izakaya Yoki,moderate_noise,https://www.yelp.com/biz/izakaya-yoki-san-francisco-7,2026-04-22T06:49:23.840530+00:00,
izfOOzJrZVlN7CTbnsatpA,Ebiko,,https://www.yelp.com/biz/izfOOzJrZVlN7CTbnsatpA,2026-04-22T07:14:06.978571+00:00,
izzys-san-francisco-san-francisco,Izzys,moderate_noise,https://www.yelp.com/biz/izzys-san-francisco-san-francisco,2026-04-22T07:11:37.713516+00:00,
jB47HAuQSsjWn5wIHfSlVA,Sohunan,,https://www.yelp.com/biz/jB47HAuQSsjWn5wIHfSlVA,2026-04-22T07:31:42.298741+00:00,
jBdCBZc7-ab7c2tpoIEWJw,Cocobang,loud,https://www.yelp.com/biz/jBdCBZc7-ab7c2tpoIEWJw,2026-04-22T07:28:29.325170+00:00,
jRbLvmBGRuNQwsZdV_LWyA,Rt Rotisserie,,https://www.yelp.com/biz/jRbLvmBGRuNQwsZdV_LWyA,2026-04-22T07:24:23.146665+00:00,
jRfeqEGCdAf8p5deEUbmXw,Lime Tree Southeast Asian Kitchen,moderate_noise,https://www.yelp.com/biz/jRfeqEGCdAf8p5deEUbmXw,2026-04-22T07:23:20.316295+00:00,
jYSVfNGkkO9SOdYmcLot,,,https://www.yelp.com/biz/jYSVfNGkkO9SOdYmcLot,,Failed to fetch
jYSVfNGkkO9SOdYmcLot_w,Four Chairs,,https://www.yelp.com/biz/jYSVfNGkkO9SOdYmcLot_w,,Failed to fetch
jalebi-street-san-francisco,Jalebi Street,,https://www.yelp.com/biz/jalebi-street-san-francisco,2026-04-22T06:42:08.968407+00:00,
jane-on-third-san-francisco-3,Jane On Third,,https://www.yelp.com/biz/jane-on-third-san-francisco-3,2026-04-22T07:31:30.866507+00:00,
jay-s-grill-san-francisco,Jay S Grill,,https://www.yelp.com/biz/jay-s-grill-san-francisco,2026-04-22T07:28:50.574204+00:00,
jbs-place-san-francisco,Jbs Place,moderate_noise,https://www.yelp.com/biz/jbs-place-san-francisco,2026-04-22T07:32:05.493763+00:00,
jd-04Ot7ar9ILiX0J3oGjA,The Harlequin,,https://www.yelp.com/biz/jd-04Ot7ar9ILiX0J3oGjA,2026-04-22T07:12:52.707112+00:00,
jdfO0RGI1Wspn6sCR3OY7Q,Abu Salim Middle Eastern Grill,moderate_noise,https://www.yelp.com/biz/jdfO0RGI1Wspn6sCR3OY7Q,2026-04-22T07:14:40.167473+00:00,
jijime-san-francisco-8,Jijime,moderate_noise,https://www.yelp.com/biz/jijime-san-francisco-8,2026-04-22T07:23:57.144173+00:00,
jilli-san-francisco-2,Jilli,,https://www.yelp.com/biz/jilli-san-francisco-2,2026-04-22T06:30:16.281501+00:00,
jin-pot-shabu-house-san-francisco-2,Jin Pot Shabu House,moderate_noise,https://www.yelp.com/biz/jin-pot-shabu-house-san-francisco-2,2026-04-22T07:12:24.206667+00:00,
job-corps-advanced-culinary-academy-fine-dining-restaurant-san-francisco,Job Corps Advanced Culinary Academy Fine Dining Restaurant,quiet,https://www.yelp.com/biz/job-corps-advanced-culinary-academy-fine-dining-restaurant-san-francisco,2026-04-22T07:15:02.788919+00:00,
johns-grill-san-francisco,Johns Grill,moderate_noise,https://www.yelp.com/biz/johns-grill-san-francisco,2026-04-22T07:13:28.593074+00:00,
jollof-kitchen-oakland-4,Jollof Kitchen Oakland 4,,https://www.yelp.com/biz/jollof-kitchen-oakland-4,2026-04-22T06:49:54.887903+00:00,
joujou-san-francisco,Joujou,,https://www.yelp.com/biz/joujou-san-francisco,2026-04-22T06:16:18.852490,
jt-restaurant-san-francisco,Jt Restaurant,quiet,https://www.yelp.com/biz/jt-restaurant-san-francisco,2026-04-22T07:14:22.649671+00:00,
jungdon-katsu-emeryville,Jungdon Katsu Emeryville,moderate_noise,https://www.yelp.com/biz/jungdon-katsu-emeryville,2026-04-22T06:50:29.653996+00:00,
k-dragon-san-francisco,K Dragon,,https://www.yelp.com/biz/k-dragon-san-francisco,,Failed to fetch
k-minamoto-san-francisco-2,K Minamoto,quiet,https://www.yelp.com/biz/k-minamoto-san-francisco-2,2026-04-22T07:12:45.165652+00:00,
k-soul-chicken-san-francisco-3,K Soul Chicken,,https://www.yelp.com/biz/k-soul-chicken-san-francisco-3,2026-04-22T07:31:29.675527+00:00,
kFgjHGp-cTUK5uPaSJOORA,Souvla,moderate_noise,https://www.yelp.com/biz/kFgjHGp-cTUK5uPaSJOORA,2026-04-22T07:28:23.956319+00:00,
kKlBG1RrlvyAgPcaaIrs3A,Angiday,,https://www.yelp.com/biz/kKlBG1RrlvyAgPcaaIrs3A,2026-04-22T07:32:01.723479+00:00,
kOYj2sGMZnyC1lU-_Uw5fA,Cha Cha Cha,moderate_noise,https://www.yelp.com/biz/kOYj2sGMZnyC1lU-_Uw5fA,2026-04-22T06:27:06.864455+00:00,
kXRCVBrCz8oi-vpAQElazw,Kuma On Valencia,moderate_noise,https://www.yelp.com/biz/kXRCVBrCz8oi-vpAQElazw,2026-04-22T07:13:00.863240+00:00,
kXvwvJ99OMwFtIckuQzOOA,San Francisco Meat Co,,https://www.yelp.com/biz/kXvwvJ99OMwFtIckuQzOOA,2026-04-22T07:15:35.108914+00:00,
ka-kai-san-francisco,Ka Kai,,https://www.yelp.com/biz/ka-kai-san-francisco,2026-04-22T06:17:05.128602,
kabuto-restaurant-san-francisco,Kabuto Restaurant,,https://www.yelp.com/biz/kabuto-restaurant-san-francisco,,Failed to fetch
kanpai-sushi-lounge-san-francisco,Kanpai Sushi Lounge,moderate_noise,https://www.yelp.com/biz/kanpai-sushi-lounge-san-francisco,2026-04-22T07:13:02.823664+00:00,
kantine-san-francisco-2,Kantine,,https://www.yelp.com/biz/kantine-san-francisco-2,,Failed to fetch
karam-san-francisco,Karam,,https://www.yelp.com/biz/karam-san-francisco,2026-04-22T06:49:57.997436+00:00,
katsuo-kombu-san-francisco,Katsuo Kombu,moderate_noise,https://www.yelp.com/biz/katsuo-kombu-san-francisco,2026-04-22T06:28:05.260174+00:00,
kawanoya-san-francisco-2,Kawanoya,,https://www.yelp.com/biz/kawanoya-san-francisco-2,2026-04-22T06:43:00.854618+00:00,
keeuVo1Rgp2_5QN3t1REMQ,The Hungry Spot,moderate_noise,https://www.yelp.com/biz/keeuVo1Rgp2_5QN3t1REMQ,2026-04-22T06:50:22.280037+00:00,
ken-san-francisco,Ken,,https://www.yelp.com/biz/ken-san-francisco,2026-04-22T06:46:32.391951+00:00,
kesgk8dCRyg3qRDYpuAKGg,Home Plate,moderate_noise,https://www.yelp.com/biz/kesgk8dCRyg3qRDYpuAKGg,2026-04-22T07:26:39.584974+00:00,
khao-tiew-san-francisco-2,Khao Tiew,,https://www.yelp.com/biz/khao-tiew-san-francisco-2,2026-04-22T06:18:21.809565,
khob-khun-thai-cuisine-and-breakfast-san-francisco-2,Khob Khun Thai Cuisine And Breakfast,moderate_noise,https://www.yelp.com/biz/khob-khun-thai-cuisine-and-breakfast-san-francisco-2,2026-04-22T07:31:32.062595+00:00,
kibatsu-san-francisco,Kibatsu,moderate_noise,https://www.yelp.com/biz/kibatsu-san-francisco,2026-04-22T06:49:11.711571+00:00,
kiln-san-francisco-3,Kiln,,https://www.yelp.com/biz/kiln-san-francisco-3,2026-04-22T06:48:32.742127+00:00,
kim-hong-noodle-san-francisco,Kim Hong Noodle,,https://www.yelp.com/biz/kim-hong-noodle-san-francisco,2026-04-22T06:50:00.577825+00:00,
kin-khao-san-francisco-2,Kin Khao,moderate_noise,https://www.yelp.com/biz/kin-khao-san-francisco-2,2026-04-22T06:49:40.090161+00:00,
king-katsu-land-daly-city,King Katsu Land Daly City,moderate_noise,https://www.yelp.com/biz/king-katsu-land-daly-city,2026-04-22T07:30:27.703181+00:00,
kiss-my-seoul-san-francisco-2,Kiss My Seoul,,https://www.yelp.com/biz/kiss-my-seoul-san-francisco-2,2026-04-22T06:50:24.179505+00:00,
kissaten-hifi-san-francisco,Kissaten Hifi,,https://www.yelp.com/biz/kissaten-hifi-san-francisco,,Failed to fetch
kitava-san-francisco,Kitava,moderate_noise,https://www.yelp.com/biz/kitava-san-francisco,2026-04-22T07:30:17.541692+00:00,
kitchen-istanbul-san-francisco,Kitchen Istanbul,moderate_noise,https://www.yelp.com/biz/kitchen-istanbul-san-francisco,2026-04-22T06:49:08.859503+00:00,
kittea-san-francisco-6,Kittea,quiet,https://www.yelp.com/biz/kittea-san-francisco-6,2026-04-22T07:14:33.214654+00:00,
kogi-gogi-bbq-san-francisco-2,Kogi Gogi Bbq,moderate_noise,https://www.yelp.com/biz/kogi-gogi-bbq-san-francisco-2,2026-04-22T07:13:26.404442+00:00,
kokio-republic-san-francisco-3,Kokio Republic,,https://www.yelp.com/biz/kokio-republic-san-francisco-3,2026-04-22T07:14:31.736060+00:00,
kokkari-estiatorio-san-francisco,Kokkari Estiatorio,moderate_noise,https://www.yelp.com/biz/kokkari-estiatorio-san-francisco,2026-04-22T06:46:26.893382+00:00,
kolapasi-san-francisco-5,Kolapasi,,https://www.yelp.com/biz/kolapasi-san-francisco-5,2026-04-22T07:14:55.249417+00:00,
komeya-no-bento-san-francisco-2,Komeya No Bento,quiet,https://www.yelp.com/biz/komeya-no-bento-san-francisco-2,2026-04-22T07:23:24.383891+00:00,
koo-san-francisco,Koo,moderate_noise,https://www.yelp.com/biz/koo-san-francisco,2026-04-22T07:11:49.784529+00:00,
kuma-on-valencia-san-francisco,Kuma On Valencia,moderate_noise,https://www.yelp.com/biz/kuma-on-valencia-san-francisco,2026-04-22T07:13:43.762436+00:00,
kuma-sushi-sake-san-francisco,Kuma Sushi Sake,moderate_noise,https://www.yelp.com/biz/kuma-sushi-sake-san-francisco,2026-04-22T07:13:26.413954+00:00,
kusakabe-san-francisco,Kusakabe,moderate_noise,https://www.yelp.com/biz/kusakabe-san-francisco,2026-04-22T06:46:11.606439+00:00,
kvrQecqdGvnuVICMstZJmA,Dumpling Home,,https://www.yelp.com/biz/kvrQecqdGvnuVICMstZJmA,,Failed to fetch
l-ardoise-bistro-san-francisco,L Ardoise Bistro,moderate_noise,https://www.yelp.com/biz/l-ardoise-bistro-san-francisco,2026-04-22T06:28:51.537615+00:00,
l69Z6OMNKxrwA69IubLS5g,Okaeri Japanese Bistro,moderate_noise,https://www.yelp.com/biz/l69Z6OMNKxrwA69IubLS5g,2026-04-22T07:14:43.197798+00:00,
lH2fM3MCtRNIXYxF6A46lw,Pasha Sf,,https://www.yelp.com/biz/lH2fM3MCtRNIXYxF6A46lw,2026-04-22T06:42:58.325690+00:00,
lJAGnYzku5zSaLnQ_T6_GQ,Brendas French Soul Food,moderate_noise,https://www.yelp.com/biz/lJAGnYzku5zSaLnQ_T6_GQ,2026-04-22T06:49:36.121827+00:00,
la-ciccia-san-francisco,La Ciccia,moderate_noise,https://www.yelp.com/biz/la-ciccia-san-francisco,2026-04-22T06:42:34.083276+00:00,
la-cigale-san-francisco,La Cigale,,https://www.yelp.com/biz/la-cigale-san-francisco,,Failed to fetch
la-connessa-san-francisco,La Connessa,,https://www.yelp.com/biz/la-connessa-san-francisco,2026-04-22T06:48:38.240892+00:00,
la-linda-san-francisco,La Linda,,https://www.yelp.com/biz/la-linda-san-francisco,2026-04-22T06:36:20.400869+00:00,
la-mar-san-francisco-4,La Mar,moderate_noise,https://www.yelp.com/biz/la-mar-san-francisco-4,2026-04-22T06:49:38.656408+00:00,
la-mediterranee-san-francisco-7,La Mediterranee,,https://www.yelp.com/biz/la-mediterranee-san-francisco-7,,Failed to fetch
la-mediterranee-san-francisco-8,La Mediterranee,,https://www.yelp.com/biz/la-mediterranee-san-francisco-8,,Failed to fetch
la-oaxaque,,,https://www.yelp.com/biz/la-oaxaque,,Failed to fetch
la-soci,,,https://www.yelp.com/biz/la-soci,,Failed to fetch
laotable-san-francisco,Laotable,loud,https://www.yelp.com/biz/laotable-san-francisco,2026-04-22T06:49:18.058706+00:00,
laowai-noodles-daly-city,Laowai Noodles Daly City,,https://www.yelp.com/biz/laowai-noodles-daly-city,2026-04-22T06:50:37.582920+00:00,
lapisara-eatery-san-francisco-2,Lapisara Eatery,,https://www.yelp.com/biz/lapisara-eatery-san-francisco-2,,Failed to fetch
laughing-monk-brewing-san-francisco-4,Laughing Monk Brewing,,https://www.yelp.com/biz/laughing-monk-brewing-san-francisco-4,,Failed to fetch
laurel-court-restaurant-and-bar-san-francisco-4,Laurel Court Restaurant And Bar,moderate_noise,https://www.yelp.com/biz/laurel-court-restaurant-and-bar-san-francisco-4,2026-04-22T07:11:11.234869+00:00,
lavash-san-francisco-2,Lavash,moderate_noise,https://www.yelp.com/biz/lavash-san-francisco-2,2026-04-22T06:48:44.478403+00:00,
lazy-bear-san-francisco-5,Lazy Bear,moderate_noise,https://www.yelp.com/biz/lazy-bear-san-francisco-5,2026-04-22T06:28:57.140365+00:00,
le-central-san-francisco-2,Le Central,moderate_noise,https://www.yelp.com/biz/le-central-san-francisco-2,2026-04-22T07:14:01.964438+00:00,
le-soleil-san-francisco,Le Soleil,moderate_noise,https://www.yelp.com/biz/le-soleil-san-francisco,2026-04-22T07:23:30.162650+00:00,
leadbetters-bake-shop-san-francisco-2,Leadbetters Bake Shop,,https://www.yelp.com/biz/leadbetters-bake-shop-san-francisco-2,,Failed to fetch
leleka-san-francisco-5,Leleka,moderate_noise,https://www.yelp.com/biz/leleka-san-francisco-5,2026-04-22T06:49:50.244317+00:00,
leopolds-san-francisco-2,Leopolds,moderate_noise,https://www.yelp.com/biz/leopolds-san-francisco-2,2026-04-22T06:31:50.482419+00:00,
leos-oyster-bar-san-francisco-2,Leos Oyster Bar,moderate_noise,https://www.yelp.com/biz/leos-oyster-bar-san-francisco-2,2026-04-22T07:12:08.817616+00:00,
les-amiss-san-francisco,Les Amiss,,https://www.yelp.com/biz/les-amiss-san-francisco,2026-04-22T07:12:28.404605+00:00,
letssweet-kitchen-san-francisco,Letssweet Kitchen,,https://www.yelp.com/biz/letssweet-kitchen-san-francisco,2026-04-22T06:41:17.613377+00:00,
level-iii-san-francisco-3,Level Iii,quiet,https://www.yelp.com/biz/level-iii-san-francisco-3,2026-04-22T07:13:07.377956+00:00,
liholiho-yacht-club-san-francisco-2,Liholiho Yacht Club,moderate_noise,https://www.yelp.com/biz/liholiho-yacht-club-san-francisco-2,2026-04-22T06:49:35.870682+00:00,
lime-tree-southeast-asian-kitchen-san-francisco,Lime Tree Southeast Asian Kitchen,,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco,,Failed to fetch
lime-tree-southeast-asian-kitchen-san-francisco-2,Lime Tree Southeast Asian Kitchen,moderate_noise,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco-2,2026-04-22T07:24:53.710437+00:00,
lion-kitchen-san-francisco,Lion Kitchen,,https://www.yelp.com/biz/lion-kitchen-san-francisco,,Failed to fetch
little-aloha-san-francisco,Little Aloha,,https://www.yelp.com/biz/little-aloha-san-francisco,2026-04-22T06:38:59.185495+00:00,
little-original-joe-s-san-francisco,Little Original Joe S,loud,https://www.yelp.com/biz/little-original-joe-s-san-francisco,2026-04-22T06:49:00.167978+00:00,
little-original-joes-san-francisco-3,Little Original Joes,,https://www.yelp.com/biz/little-original-joes-san-francisco-3,,Failed to fetch
little-shucker-san-francisco,Little Shucker,moderate_noise,https://www.yelp.com/biz/little-shucker-san-francisco,2026-04-22T06:42:29.482068+00:00,
little-star-pizza-san-francisco-4,Little Star Pizza,moderate_noise,https://www.yelp.com/biz/little-star-pizza-san-francisco-4,2026-04-22T07:12:58.510510+00:00,
lokma-san-francisco,Lokma,moderate_noise,https://www.yelp.com/biz/lokma-san-francisco,2026-04-22T07:25:09.078452+00:00,
lolinda-san-francisco,Lolinda,loud,https://www.yelp.com/biz/lolinda-san-francisco,2026-04-22T06:18:01.410636,
lolt,,,https://www.yelp.com/biz/lolt,,Failed to fetch
lomo-libre-cantina-san-francisco-3,Lomo Libre Cantina,,https://www.yelp.com/biz/lomo-libre-cantina-san-francisco-3,,Failed to fetch
loquat-san-francisco,Loquat,,https://www.yelp.com/biz/loquat-san-francisco,2026-04-22T07:29:24.714037+00:00,
lore-speakeasy-and-escape-room-san-francisco,Lore Speakeasy And Escape Room,,https://www.yelp.com/biz/lore-speakeasy-and-escape-room-san-francisco,2026-04-22T07:15:25.037658+00:00,
lost-resort-san-francisco,Lost Resort,,https://www.yelp.com/biz/lost-resort-san-francisco,,Failed to fetch
lous-cafe-san-francisco,Lous Cafe,,https://www.yelp.com/biz/lous-cafe-san-francisco,,Failed to fetch
lovejoys-tea-room-san-francisco,Lovejoys Tea Room,,https://www.yelp.com/biz/lovejoys-tea-room-san-francisco,,Failed to fetch
lovely-s-san-francisco,Lovely S,,https://www.yelp.com/biz/lovely-s-san-francisco,2026-04-22T06:26:45.468382+00:00,
ltjuu-CHvGHUEyj-KtjPhA,Ltjuu Chvghueyj Ktjpha,moderate_noise,https://www.yelp.com/biz/ltjuu-CHvGHUEyj-KtjPhA,2026-04-22T07:14:58.662131+00:00,
lucindas-deli-and-more-san-francisco,Lucindas Deli And More,,https://www.yelp.com/biz/lucindas-deli-and-more-san-francisco,2026-04-22T07:14:43.494191+00:00,
luckyrice-feast-san-francisco,Luckyrice Feast,loud,https://www.yelp.com/biz/luckyrice-feast-san-francisco,2026-04-22T06:48:31.686776+00:00,
luisas-restaurant-san-francisco-6,Luisas Restaurant,,https://www.yelp.com/biz/luisas-restaurant-san-francisco-6,2026-04-22T06:50:33.547365+00:00,
luisas-restaurant-wine-bar-since-1959-san-francisco-2,Luisas Restaurant Wine Bar Since 1959,moderate_noise,https://www.yelp.com/biz/luisas-restaurant-wine-bar-since-1959-san-francisco-2,2026-04-22T07:13:09.541898+00:00,
lunette-san-francisco-3,Lunette,,https://www.yelp.com/biz/lunette-san-francisco-3,,Failed to fetch
lupa-trattoria-san-francisco,Lupa Trattoria,moderate_noise,https://www.yelp.com/biz/lupa-trattoria-san-francisco,2026-04-22T06:27:11.365045+00:00,
m5NhE7pXBS7PWlHN3FzXwA,Curio,,https://www.yelp.com/biz/m5NhE7pXBS7PWlHN3FzXwA,,Failed to fetch
m65mT0r87AsEAKLg0EeAIg,Tadaima Inner Sunset,,https://www.yelp.com/biz/m65mT0r87AsEAKLg0EeAIg,2026-04-22T06:17:20.764957,
m9ZVdNkr4ASBN6d_iGGqZA,Creative Ideas Cafe,,https://www.yelp.com/biz/m9ZVdNkr4ASBN6d_iGGqZA,,Failed to fetch
mBkkCCDXAND4ntNnzqOmRg,Castro Indian Restaurant And Bar,moderate_noise,https://www.yelp.com/biz/mBkkCCDXAND4ntNnzqOmRg,2026-04-22T07:15:41.541201+00:00,
mLAg6fPXuO2_QV-IEfGsYA,Noren Izakaya,moderate_noise,https://www.yelp.com/biz/mLAg6fPXuO2_QV-IEfGsYA,2026-04-22T07:12:17.861005+00:00,
mPsrI_pV0EQ4IfvbsLQ0Fg,Rasa Rasa Kitchen,moderate_noise,https://www.yelp.com/biz/mPsrI_pV0EQ4IfvbsLQ0Fg,2026-04-22T06:42:15.901656+00:00,
m_0BBhP_VtdZzDLk2kiBpQ,Nar Doner And Grill,,https://www.yelp.com/biz/m_0BBhP_VtdZzDLk2kiBpQ,,Failed to fetch
mama-jis-san-francisco-2,Mama Jis,moderate_noise,https://www.yelp.com/biz/mama-jis-san-francisco-2,2026-04-22T07:24:12.853888+00:00,
mama-s-papas-san-francisco,Mama S Papas,,https://www.yelp.com/biz/mama-s-papas-san-francisco,2026-04-22T07:15:09.309900+00:00,
mamahuhu-san-francisco-3,Mamahuhu,,https://www.yelp.com/biz/mamahuhu-san-francisco-3,,Failed to fetch
manitas-cafe-san-francisco-2,Manitas Cafe,moderate_noise,https://www.yelp.com/biz/manitas-cafe-san-francisco-2,2026-04-22T07:14:18.649585+00:00,
manna-san-francisco,Manna,moderate_noise,https://www.yelp.com/biz/manna-san-francisco,2026-04-22T07:28:06.422643+00:00,
marcellas-lasagneria-san-francisco-3,Marcellas Lasagneria,moderate_noise,https://www.yelp.com/biz/marcellas-lasagneria-san-francisco-3,2026-04-22T06:17:58.775565,
maria-isabel-san-francisco,Maria Isabel,,https://www.yelp.com/biz/maria-isabel-san-francisco,2026-04-22T06:14:11.242489,
mariposas-san-francisco-2,Mariposas,moderate_noise,https://www.yelp.com/biz/mariposas-san-francisco-2,2026-04-22T06:39:49.826768+00:00,
marlowe-san-francisco-2,Marlowe,moderate_noise,https://www.yelp.com/biz/marlowe-san-francisco-2,2026-04-22T06:49:03.524439+00:00,
marufuku-ramen-san-francisco-5,Marufuku Ramen,moderate_noise,https://www.yelp.com/biz/marufuku-ramen-san-francisco-5,2026-04-22T06:14:17.243810,
marufuku-ramen-san-francisco-san-francisco-2,Marufuku Ramen,,https://www.yelp.com/biz/marufuku-ramen-san-francisco-san-francisco-2,,Failed to fetch
marufuku-ramen-serramonte-daly-city-3,Marufuku Ramen Serramonte Daly City 3,moderate_noise,https://www.yelp.com/biz/marufuku-ramen-serramonte-daly-city-3,2026-04-22T07:32:00.450365+00:00,
mashallah-halal-food-pakistani-restaurant-san-francisco-3,Mashallah Halal Food Pakistani Restaurant,,https://www.yelp.com/biz/mashallah-halal-food-pakistani-restaurant-san-francisco-3,,Failed to fetch
mastros-steakhouse-san-francisco-2,Mastros Steakhouse,moderate_noise,https://www.yelp.com/biz/mastros-steakhouse-san-francisco-2,2026-04-22T06:46:20.962034+00:00,
matador-san-francisco-2,Matador,,https://www.yelp.com/biz/matador-san-francisco-2,,Failed to fetch
matko-san-francisco-3,Matko,,https://www.yelp.com/biz/matko-san-francisco-3,,Failed to fetch
matterhorn-restaurant-and-bakery-san-francisco-2,Matterhorn Restaurant And Bakery,moderate_noise,https://www.yelp.com/biz/matterhorn-restaurant-and-bakery-san-francisco-2,2026-04-22T06:49:19.891396+00:00,
mattina-san-francisco,Mattina,moderate_noise,https://www.yelp.com/biz/mattina-san-francisco,2026-04-22T06:41:12.267082+00:00,
maykadeh-san-francisco,Maykadeh,moderate_noise,https://www.yelp.com/biz/maykadeh-san-francisco,2026-04-22T07:13:22.172895+00:00,
mccormick-and-kuletos-san-francisco-5,Mccormick And Kuletos,moderate_noise,https://www.yelp.com/biz/mccormick-and-kuletos-san-francisco-5,2026-04-22T07:13:20.261109+00:00,
mediterranean-aroma-san-francisco-2,Mediterranean Aroma,,https://www.yelp.com/biz/mediterranean-aroma-san-francisco-2,,Failed to fetch
megan-s-table-san-francisco-2,Megan S Table,,https://www.yelp.com/biz/megan-s-table-san-francisco-2,,Failed to fetch
memento-sf-san-francisco-3,Memento Sf,,https://www.yelp.com/biz/memento-sf-san-francisco-3,2026-04-22T06:17:52.454846,
mendocino-farms-san-francisco-6,Mendocino Farms,,https://www.yelp.com/biz/mendocino-farms-san-francisco-6,2026-04-22T07:14:27.586459+00:00,
mensho-tokyo-san-francisco-4,Mensho Tokyo,moderate_noise,https://www.yelp.com/biz/mensho-tokyo-san-francisco-4,2026-04-22T07:27:43.435062+00:00,
merchant-roots-san-francisco,Merchant Roots,quiet,https://www.yelp.com/biz/merchant-roots-san-francisco,2026-04-22T06:46:32.793718+00:00,
merkado-san-francisco,Merkado,,https://www.yelp.com/biz/merkado-san-francisco,,Failed to fetch
mersea-restaurant-and-bar-san-francisco-2,Mersea Restaurant And Bar,,https://www.yelp.com/biz/mersea-restaurant-and-bar-san-francisco-2,,Failed to fetch
mesoresto-daly-city,Mesoresto Daly City,,https://www.yelp.com/biz/mesoresto-daly-city,2026-04-22T06:50:19.792418+00:00,
mestiza-san-francisco,Mestiza,,https://www.yelp.com/biz/mestiza-san-francisco,2026-04-22T06:28:19.018721+00:00,
mezze-and-mooore-san-francisco-2,Mezze And Mooore,moderate_noise,https://www.yelp.com/biz/mezze-and-mooore-san-francisco-2,2026-04-22T06:39:29.488763+00:00,
midtown-market-brisbane,Midtown Market Brisbane,,https://www.yelp.com/biz/midtown-market-brisbane,2026-04-22T07:11:45.660880+00:00,
mijot,,,https://www.yelp.com/biz/mijot,,Failed to fetch
miller-and-lux-san-francisco,Miller And Lux,moderate_noise,https://www.yelp.com/biz/miller-and-lux-san-francisco,2026-04-22T06:46:57.009799+00:00,
